current_ratio,debt_to_equity,ebitda_margin,icr,dscr,altman_z_score,industry,defaulted_in_12_months
1.2999,1.5815,-9.3036,3.6156,0.4954,4.539,Logistics,1
1.9772,4.8804,23.8798,1.064,4.9857,2.2659,Construction,0
2.5537,1.2842,-14.8467,6.6767,1.7238,7.744,Construction,0
1.7625,2.2806,-6.7213,6.5861,0.6267,-0.922,Retail,1
1.8244,0.1501,3.6498,0.3292,0.701,0.068,Construction,1
1.4551,1.9861,-14.5491,1.4322,-0.6353,1.4131,Retail,1
2.3441,2.8566,-6.5811,4.9388,1.5856,0.2857,Logistics,0
3.4322,4.7656,43.7889,4.9498,1.072,4.2544,Logistics,0
0.9658,2.5837,-18.6491,3.3985,-0.1044,-1.6045,Logistics,1
3.7508,4.0955,25.7402,0.5253,-0.8762,-0.2256,Retail,1
2.8185,2.7356,6.9086,-1.9256,0.1787,0.9335,Retail,1
3.3284,0.2039,27.0854,14.494,1.5608,4.8335,Retail,0
2.3135,1.575,21.2084,14.0395,-1.5917,6.7586,Construction,0
3.1622,2.8777,-4.3551,6.2221,-0.9238,5.9849,SaaS,0
0.2616,4.753,39.3047,14.9159,4.6336,-0.1792,Construction,0
3.3098,4.2957,14.4358,9.4521,1.8,3.6541,SaaS,0
0.3525,1.1418,37.5775,-0.8294,-1.5559,-1.6998,Construction,1
3.5817,1.1005,8.4209,0.0012,2.8516,1.1054,Logistics,0
3.9695,1.0059,48.928,13.5739,-1.5674,6.0598,Retail,0
1.3175,4.6125,33.9343,8.7109,3.1721,2.5667,Construction,1
0.9992,4.2633,47.6165,12.3341,3.2497,-0.5006,Retail,0
3.1084,3.8744,16.0029,13.2706,2.5576,2.3855,Construction,0
1.1615,1.9637,13.1584,5.615,3.1254,-0.0197,Logistics,0
3.4891,2.5219,32.8818,-1.1751,-1.3842,1.9319,Retail,0
0.5908,2.3217,41.6204,1.2008,3.0875,2.8783,Logistics,0
0.6786,1.267,47.4902,-0.8683,-1.0432,1.4956,SaaS,0
3.9208,2.5251,2.7186,1.2086,0.3765,7.3697,Retail,1
2.7606,0.1525,35.9093,4.9791,4.5992,3.6253,Construction,0
3.4182,0.6591,-5.2548,0.0093,1.5201,6.4289,Retail,0
1.4325,4.4329,18.1902,0.8345,4.772,5.6073,SaaS,0
2.7706,3.7584,-7.4106,5.579,-1.3775,4.6117,SaaS,0
2.4581,2.1143,4.3178,3.7829,1.3429,2.9689,Construction,0
2.492,2.5858,45.1951,5.9502,-1.5632,-1.9783,Logistics,1
2.7936,1.85,-9.7737,5.2959,2.4115,4.1347,Retail,0
2.3864,3.7039,24.2681,8.9561,-1.4491,1.5596,Logistics,0
1.8304,3.9209,21.5068,13.9322,-0.7724,-0.8224,Logistics,1
1.2485,3.8164,-11.5483,-0.1663,-0.1882,2.4463,Construction,0
3.1206,3.6131,2.8185,-0.3126,3.2412,5.3555,Retail,0
1.0598,1.0225,19.4087,12.4977,-0.8523,7.6168,SaaS,1
2.8309,1.6898,-6.8975,6.6087,3.9264,1.741,Construction,0
1.0867,2.3492,36.0437,11.0289,-1.0767,3.4272,Logistics,1
2.5763,1.654,48.051,1.6622,-1.7533,6.5124,SaaS,0
3.0389,3.7747,-4.9668,12.0907,0.7653,1.34,Logistics,1
1.0311,1.6468,-6.9162,13.7054,4.8561,-0.5774,Retail,0
0.4278,0.6912,11.8455,8.8032,-1.2276,0.8188,Logistics,1
0.6977,1.9952,32.3436,-0.2001,-1.288,6.9912,SaaS,1
2.5028,4.8996,-0.288,13.22,3.2582,-0.4061,Retail,1
3.4279,1.1294,-18.6084,11.4723,0.1851,1.2922,Construction,0
0.371,3.0608,17.8854,10.7649,3.021,2.6464,Logistics,0
2.9898,2.1649,46.962,-1.3756,-0.5999,6.4711,Retail,0
1.497,0.3551,7.3894,11.5824,1.2205,7.3771,Retail,0
2.0184,2.4394,9.4094,0.3452,-0.143,2.2581,Construction,0
3.7297,3.5108,47.8231,1.7806,1.1607,7.3195,Construction,0
1.4615,2.5661,28.6225,7.8113,3.3837,-0.3854,SaaS,1
1.9683,4.3605,30.342,2.5047,3.3341,-0.4315,Retail,1
0.252,1.4447,19.3891,9.2429,1.6104,7.4925,Retail,0
0.5101,0.4312,48.2226,8.3372,4.4986,3.0968,SaaS,0
1.1826,4.6828,28.2207,-0.1615,-0.1535,-0.1409,Logistics,1
0.3058,1.891,42.6523,9.1522,-0.3178,2.8799,Retail,1
2.5992,2.882,28.9565,13.7072,2.2966,5.8321,Retail,0
1.8203,3.96,31.4581,0.7389,2.3491,6.2692,Logistics,0
2.283,1.6216,0.3288,8.1501,-1.6742,6.6397,Construction,0
0.8637,3.5808,1.2435,3.8117,2.2544,3.6957,Construction,0
1.3245,0.6771,34.8089,5.8134,0.6211,6.6695,Construction,0
2.7225,1.4565,0.7694,2.879,3.2321,3.1003,SaaS,0
3.8682,0.7236,19.3939,4.0202,3.6567,4.0706,Logistics,0
0.3916,4.0562,-2.5453,-1.5085,1.8651,5.5872,Construction,0
3.5835,1.1132,37.1888,14.6864,-1.9881,2.2544,SaaS,0
2.3921,3.587,-12.2649,8.6216,2.4546,-1.2642,Logistics,0
2.3429,4.7165,38.0613,6.512,3.2422,1.5017,Construction,1
2.1011,2.6389,22.1911,4.5232,-0.2571,4.2394,Retail,0
0.4637,2.7001,-6.9163,7.1694,1.2525,-0.0767,Retail,0
0.5415,2.3052,17.9425,4.4618,4.7601,-0.5161,Construction,1
2.4835,1.6295,-0.2251,4.1184,0.0868,0.9308,Construction,0
1.4956,2.3783,2.6427,5.8871,-0.4379,-1.6789,SaaS,1
3.6856,3.014,4.607,2.6917,-0.524,5.4342,Retail,0
1.745,4.93,-15.5677,1.0608,1.9116,0.5872,Logistics,0
0.7445,4.6888,49.0173,7.4623,4.6485,-0.7576,Construction,1
2.9159,4.3108,-17.7926,12.327,2.2608,4.9913,Logistics,0
1.3147,4.4457,26.3748,0.5981,0.1233,6.4293,Construction,1
2.1968,2.3392,5.9859,-1.4435,2.47,-1.8012,Retail,0
2.8518,3.2872,25.2207,2.1958,2.3739,0.336,Construction,0
3.621,4.4753,4.9374,14.6553,2.1785,7.4523,Logistics,0
3.2103,1.9648,27.1625,12.0889,-0.884,1.8525,Retail,0
2.7702,4.8088,31.0465,8.1297,2.442,7.3859,Construction,0
2.7826,2.0789,28.3387,13.7972,1.0112,0.7421,Retail,0
3.7945,3.0054,-12.0227,5.5697,-1.8699,0.1807,SaaS,1
1.3241,3.549,25.9825,14.7158,1.7784,0.1411,Logistics,0
0.2042,4.753,-0.4009,3.0371,4.9249,-1.1477,Construction,1
1.2334,1.2231,-17.9839,2.0852,0.4482,6.9643,Construction,0
1.028,3.7307,9.0381,8.8468,4.7589,7.7984,Construction,0
2.715,2.6041,10.348,4.4286,-1.3266,7.5451,Logistics,1
2.6081,1.3428,12.7022,8.6482,3.1272,6.5203,SaaS,0
2.4552,3.883,29.3377,3.1849,-1.1997,6.4689,Logistics,1
0.2617,2.7611,1.6191,8.5046,-0.085,4.6109,Construction,0
2.9694,3.3049,2.0696,2.6877,1.9959,6.2621,Logistics,0
1.4294,1.6145,-15.7613,-1.1335,2.1495,0.0834,Construction,1
2.7272,2.4064,28.0775,13.5063,3.4265,1.8791,Logistics,0
2.315,3.0868,19.7478,13.0145,2.3072,4.4084,Retail,0
1.5024,2.0246,4.4598,14.5036,2.1553,6.7477,Logistics,0
0.7114,0.9919,29.3632,10.181,4.3865,4.6047,Construction,0
0.5588,4.8082,17.615,9.6063,1.1651,6.3902,Construction,1
3.3598,2.5573,12.8471,7.5031,-0.4231,2.7395,Logistics,0
3.6899,3.6696,15.7927,0.141,-0.8675,5.173,Logistics,1
2.6692,2.0552,24.5444,1.217,0.8,7.7998,Retail,1
0.593,1.7757,26.2002,2.921,2.9893,-0.4651,SaaS,0
1.7277,2.0358,0.227,13.1327,-1.7022,7.2692,SaaS,1
2.97,2.046,-10.148,0.9405,-1.0966,3.2236,Retail,0
3.1633,2.7209,-9.0356,13.6888,-1.2572,4.4322,SaaS,0
0.6492,2.7173,24.7574,6.8874,2.0968,6.7787,SaaS,0
0.2001,2.4858,41.1011,10.1647,-0.2999,2.0965,Construction,0
2.9061,0.6739,8.6647,-0.1258,-0.8362,2.1869,Construction,0
1.5551,2.4804,-8.1336,2.5736,2.1494,3.2718,Construction,0
1.167,0.8455,32.9622,14.2948,3.3292,-1.809,Logistics,0
0.249,0.6307,38.2743,2.5245,0.3251,2.9667,Logistics,0
2.2531,4.6632,41.6408,3.0409,2.0474,0.9109,SaaS,0
3.4344,3.0248,22.4782,1.3592,-1.3131,7.2795,Logistics,0
3.839,3.2975,40.251,0.1943,4.5463,-1.1226,Construction,0
2.3498,2.009,-18.921,1.9654,0.3583,2.5932,Logistics,0
2.155,4.5449,-12.4935,8.9196,4.9825,7.4747,SaaS,0
0.5232,3.1897,-13.5197,5.7413,4.8501,7.0104,Construction,1
2.2857,3.8458,29.8823,7.4138,3.4518,5.0135,SaaS,0
1.6439,1.8428,-15.1293,0.0802,-1.8595,3.8936,Logistics,1
2.5071,4.8001,14.7455,11.636,1.8043,0.8073,Retail,1
1.6772,4.1023,13.0895,11.3296,-1.3921,1.6696,Retail,0
1.1131,4.2697,1.7492,-1.633,4.266,-1.0987,Construction,0
0.5609,0.861,40.9284,4.5198,3.5275,5.8611,SaaS,0
1.3967,1.3548,-8.0697,-0.8309,4.8064,1.2387,Retail,0
0.5673,1.4281,4.6724,11.4658,2.2587,4.6778,Retail,0
0.8722,1.3545,34.192,10.5336,1.6552,1.5759,Construction,0
3.9519,4.277,-17.8704,13.3338,1.6328,2.6433,Construction,0
1.8876,0.1594,27.1065,2.0189,0.7051,3.55,SaaS,0
2.2211,0.3805,37.1478,5.757,1.2808,6.0185,Retail,0
3.5198,1.3696,45.2587,1.1363,2.4479,0.1116,SaaS,0
3.9832,0.9994,41.3408,4.311,4.5306,1.9877,SaaS,0
2.4143,1.1593,2.3569,6.8781,2.1712,-0.6992,Construction,0
3.2874,3.9897,21.0455,-1.0934,3.9998,-1.2424,SaaS,0
1.4424,2.8156,-14.5895,10.1528,4.0395,4.0467,Logistics,0
1.3618,0.0289,-1.9491,7.236,1.6318,-0.1091,SaaS,0
1.7303,2.1466,-13.4044,12.0923,0.4323,-1.402,Retail,1
2.7555,2.0394,2.0631,2.6203,2.477,6.971,SaaS,1
2.7923,0.5697,41.2631,13.3565,1.1211,3.3431,Logistics,0
1.3979,3.3807,4.3017,14.9778,-1.4299,-0.6537,Logistics,1
0.7062,3.5105,19.3329,13.6281,0.6447,-1.4657,Retail,1
2.6031,3.6045,10.3367,11.2242,4.9585,-0.8014,Retail,1
0.6876,3.6424,12.1242,11.8103,-1.6604,2.7134,SaaS,0
2.3983,0.0003,47.87,7.7537,2.8767,4.6847,Logistics,0
2.835,4.7696,0.7308,1.2326,3.8883,4.4128,Logistics,0
2.8623,4.071,23.9127,9.5097,2.5411,-0.5558,SaaS,1
3.0632,4.5199,9.4044,10.1168,1.9882,4.3349,Retail,0
3.5169,0.0782,-15.7198,14.7515,2.9529,2.0487,Logistics,0
2.0998,4.6693,14.2532,7.2021,1.0054,2.6474,SaaS,0
2.9749,4.0489,36.934,2.6133,-1.3605,6.0143,Retail,0
2.5529,4.1861,-13.0873,9.6224,4.7366,1.325,SaaS,1
0.9092,0.4664,-15.1286,14.6494,1.0261,-0.53,Retail,0
0.2976,3.6939,-9.2458,1.0126,2.6577,6.7345,Retail,0
1.2813,4.7996,33.508,3.542,1.7192,0.1213,Logistics,1
1.8835,3.3927,30.6797,7.212,-1.6173,0.9403,Construction,1
2.545,2.8528,19.5512,0.8936,4.6692,5.0659,Logistics,0
3.4298,4.7281,12.7758,-1.6222,3.5478,4.8355,SaaS,0
0.9457,2.2147,42.1828,3.7287,-0.9563,6.004,Retail,0
0.6771,2.9965,33.6688,12.7113,4.8715,-0.1613,Logistics,1
3.8612,2.3817,36.836,-1.261,3.1583,1.5228,Retail,0
0.6106,4.6642,36.9284,5.2918,1.3063,-0.7412,Logistics,1
2.0183,0.3804,24.9902,10.9574,2.2796,3.4104,SaaS,1
2.4251,2.5056,12.061,14.2041,-1.2528,0.9257,SaaS,0
2.2572,3.4348,40.5274,14.7531,1.9229,4.8894,SaaS,0
0.5269,3.9595,44.8205,5.1735,-1.4844,-1.9966,Logistics,1
0.4167,2.9151,-18.3336,14.1565,1.814,-1.4032,Construction,0
0.6008,4.5446,-16.3912,-1.3979,1.8689,2.3256,SaaS,1
2.4252,4.71,47.112,10.6806,4.1211,7.5818,Logistics,0
2.2685,0.3216,-0.5988,8.9267,3.0754,6.9085,Construction,0
1.0882,2.0119,41.1359,2.2419,-0.2531,7.9401,Logistics,0
2.6235,0.1173,7.2157,6.6244,4.219,2.1683,Logistics,0
3.3163,1.6471,-11.663,0.2024,2.0127,-1.5343,SaaS,1
0.358,2.6843,-14.369,12.8172,2.2447,1.0596,Construction,0
2.0929,4.554,-9.0444,4.0843,-0.8171,4.7577,Logistics,0
2.8194,4.2328,-2.5075,8.6428,4.0044,-0.6484,Logistics,0
1.1588,0.6375,14.1963,0.6992,4.5168,0.9997,Logistics,0
1.3695,0.4652,29.1049,1.5048,3.4249,-1.4383,Logistics,0
2.5318,2.9463,49.0479,14.8633,4.5853,2.7497,SaaS,0
3.6122,2.6606,10.9055,10.8025,0.1161,0.0892,Logistics,1
3.2777,1.3319,16.2729,14.3535,4.0278,-1.0875,Construction,0
2.4159,4.4973,16.5271,3.0295,1.4223,2.1122,Retail,1
2.9748,4.6368,17.7604,0.7976,-0.8526,1.5123,Construction,1
1.5863,2.0131,16.2418,6.5522,2.6816,3.3752,Logistics,0
2.6357,4.4515,-19.3858,6.4094,2.7888,5.4904,Logistics,0
1.9715,1.9197,-19.8793,0.9741,0.0085,-0.8743,Construction,1
0.9218,3.6841,-13.1634,10.4647,-1.8075,5.9113,Retail,1
2.8666,2.3797,-12.891,4.1502,-0.6011,-1.7371,SaaS,1
2.3146,0.6129,29.3428,1.1682,0.7984,2.431,Retail,0
1.5628,4.6397,-5.6559,3.6437,-0.8271,3.8743,Retail,1
3.6631,2.2705,42.63,7.5822,-0.6418,7.57,Retail,0
0.2795,3.6724,45.0024,10.35,0.7397,3.7392,Construction,0
1.3999,1.8359,48.3125,6.1921,4.7325,-0.4125,Retail,0
0.4161,0.0944,45.7357,6.9351,3.3497,3.1754,SaaS,0
3.1128,0.5027,-0.9678,0.3621,0.2382,1.9578,Logistics,0
2.868,2.4811,15.6844,13.5497,4.6612,2.7936,Construction,0
1.4591,3.4498,-7.7182,13.7883,2.5195,-0.029,Construction,1
2.7675,1.6737,36.4347,9.6183,1.1881,3.0083,Retail,0
1.7046,3.4774,42.1902,-1.7003,1.2781,-0.4996,Logistics,1
3.0738,3.4932,39.5902,7.1303,0.8752,5.4404,Logistics,0
1.9259,3.5197,10.3357,8.6967,-0.3691,3.9391,Logistics,0
1.7667,2.4626,33.1072,14.9091,0.7064,-1.2147,Construction,1
3.752,4.5744,-13.1695,14.9331,1.6953,6.8961,SaaS,0
1.1533,2.446,-17.1829,12.5794,1.6962,4.1638,Logistics,0
0.6577,2.2513,32.7265,-0.9149,3.3322,1.1611,Construction,0
2.4213,0.9969,9.7749,14.2057,0.5116,-1.5436,Retail,0
3.8834,1.5383,49.6884,8.4152,3.0176,4.3223,Logistics,0
1.6358,0.2117,-13.1922,11.6151,2.0466,1.7344,Retail,0
0.4357,3.1677,39.8939,4.9223,4.7329,7.0762,Logistics,0
1.4894,1.2427,13.5988,3.4344,0.697,-1.6512,Retail,1
2.1225,1.5208,37.9005,5.8752,4.3085,-1.609,Construction,0
0.8153,3.8541,37.1989,0.4969,3.7445,7.493,Retail,0
2.7008,1.6361,44.1194,4.0701,2.4636,7.6487,Construction,0
3.9914,1.211,0.8495,12.5795,2.5816,-1.7226,Retail,0
1.9166,0.8453,46.486,-1.3548,-1.4075,5.1603,Retail,1
1.548,3.8743,-9.3833,0.5649,4.6516,0.2149,Retail,1
1.7227,0.6485,-14.2622,0.127,-1.2514,5.0139,Logistics,0
0.6376,2.2688,10.2131,4.8523,1.9426,6.6873,SaaS,0
3.5564,2.5347,37.9826,14.9488,0.3105,-0.9917,SaaS,0
1.7763,3.4369,13.1395,0.9471,1.009,0.3877,Logistics,0
1.6716,3.1664,38.0501,0.4732,2.2713,-1.7592,Retail,1
2.7068,4.0536,31.0781,13.5559,4.362,-1.5617,Retail,0
1.8797,0.2238,-5.34,12.9949,1.203,-1.7038,Logistics,0
2.6633,1.4822,46.4217,-1.4519,4.9141,6.0068,Construction,0
0.4335,1.4007,-15.7453,10.779,2.1497,0.9829,Construction,0
3.2921,0.7301,42.8796,9.1429,-0.8761,2.9321,Logistics,0
3.7739,1.4459,1.311,11.0516,-0.6699,5.8784,SaaS,1
2.6653,1.5488,15.0104,6.4065,3.0128,2.9494,Construction,0
3.8274,2.6094,9.5646,14.8534,-1.6472,2.292,Logistics,0
0.7754,3.3185,-7.9716,-1.2546,1.3624,-1.8843,Construction,0
2.0142,1.9055,5.0703,1.9843,-0.9625,3.6804,Logistics,0
2.4869,3.5974,-6.4946,4.7413,1.0325,-0.7526,Construction,0
2.4106,1.6808,-5.7279,5.6462,3.2494,5.6465,Construction,0
1.7256,1.4514,-6.906,13.6632,1.2117,0.5774,Logistics,0
1.4847,2.7059,14.2312,7.5201,-0.8558,4.7419,SaaS,1
0.6819,0.1186,35.8552,-1.2331,-0.2365,4.4622,SaaS,0
1.6886,0.3989,19.8279,4.9337,0.5728,4.1668,Construction,0
0.8181,2.0898,42.5245,5.0803,-1.5131,0.6695,Construction,0
2.9906,4.7146,24.5581,14.4133,2.0904,0.6709,SaaS,0
0.9936,3.6076,28.2538,8.1864,2.2527,6.6305,Logistics,0
0.4225,0.4406,26.7325,8.8061,-1.5649,-1.8719,Retail,1
2.299,4.2316,11.4621,10.1253,0.8162,-0.1848,Construction,1
2.4619,3.6615,28.2537,11.0907,0.898,4.1017,Retail,1
3.5133,3.0547,-15.1205,8.7959,0.3367,6.1705,Construction,0
2.3925,4.1015,40.1896,2.0323,1.9042,1.5835,SaaS,0
1.5128,2.0205,34.4469,12.8588,0.4217,4.5344,Logistics,0
3.2514,1.1075,-2.8339,10.446,0.9149,3.5716,Construction,1
2.2531,2.5601,33.7623,10.6118,3.5827,-1.3546,Retail,0
0.5013,2.7442,-19.115,14.9415,-0.8652,4.2175,SaaS,0
2.3502,2.6916,-4.7927,11.643,2.3338,6.139,Construction,0
3.6505,2.8254,-15.4404,12.0956,1.5392,7.9245,Logistics,0
1.706,4.7435,34.6159,14.1739,0.1355,-1.7036,Construction,1
1.326,4.5112,32.9112,0.5693,3.0927,4.6006,Logistics,0
0.7452,4.3786,36.9545,6.4614,1.8583,2.1455,Logistics,0
0.7755,4.0071,-19.6863,7.8696,1.3415,-1.9021,SaaS,0
1.8445,4.7171,15.0863,3.5977,2.6737,4.1436,Construction,0
2.4636,0.4925,29.3385,12.2699,3.616,-0.7757,Logistics,0
0.5063,1.3256,-9.1219,10.9611,4.8087,1.7857,SaaS,1
3.7704,2.4753,25.4854,10.255,2.4055,0.6137,Construction,0
3.0695,4.2327,-14.1123,14.9515,4.1211,1.6116,Logistics,1
2.4292,2.5258,-7.3072,2.4095,-1.9924,2.927,SaaS,0
3.3481,3.7402,13.3058,10.5028,1.7116,1.5921,Construction,0
0.5047,0.6948,25.7496,7.3739,-0.4975,3.5273,Logistics,1
2.012,1.2621,-9.7892,3.3208,-1.3407,0.3865,SaaS,1
2.5944,3.6589,-7.0344,0.73,1.7238,4.3536,SaaS,0
3.3489,0.8237,-5.6888,13.23,3.2278,6.5376,Construction,0
3.1772,1.7568,-3.2909,8.1227,0.8859,0.2407,SaaS,1
1.2529,1.3243,-4.1412,12.0239,2.6908,3.0788,Construction,0
3.7753,1.7493,7.6604,7.2709,1.428,4.4869,Construction,0
0.6725,3.5416,25.7653,1.7396,1.0596,3.6463,Logistics,0
3.5255,1.8392,10.6622,3.7383,0.0318,1.6565,Construction,1
3.8896,2.7763,34.3182,4.4862,0.6782,4.422,SaaS,0
0.8732,0.4997,30.3488,14.5399,0.4486,-1.7175,Construction,0
2.9439,4.0251,-11.1431,-1.9042,2.5233,1.6991,Logistics,0
0.3531,1.8494,-16.5811,14.7563,-1.1879,3.3261,SaaS,0
1.7406,3.2427,41.4559,14.6678,-1.3515,-1.7939,Logistics,1
2.1619,3.6269,-14.4118,14.9346,2.6201,3.0765,Retail,0
2.4065,1.0483,-9.6163,6.102,1.8241,4.5425,Logistics,0
3.7566,4.4234,-18.4507,14.3848,1.0114,5.5921,Retail,1
2.7546,3.0811,23.9835,4.7252,-0.9329,-0.8663,Retail,1
2.0289,2.1436,20.7659,-1.553,0.8772,7.9056,Construction,0
3.2768,0.9117,49.0833,1.8139,3.5281,4.0617,SaaS,0
3.812,4.7115,42.0853,14.07,4.2273,1.6319,Construction,1
0.2839,3.7753,8.759,-1.766,2.918,0.4909,SaaS,0
3.9336,1.0401,6.011,7.2819,-1.5806,3.729,Logistics,0
0.5273,1.6886,0.7796,-0.7148,2.6929,6.8171,Retail,0
3.2947,4.0484,-9.3315,2.8687,-0.3131,3.2057,Retail,0
1.2653,3.4784,-10.3341,-0.5024,0.2068,4.6147,Retail,1
0.7023,3.8289,-10.7401,12.612,-0.6289,1.577,Logistics,1
1.8715,2.206,-12.012,8.0482,3.4303,1.8815,Logistics,0
2.647,3.5824,-3.1642,13.3358,2.5402,0.8618,Construction,0
1.6476,1.9325,1.4668,9.702,2.2828,5.0564,Construction,0
0.4073,1.0563,47.3105,14.5075,2.6758,1.5919,SaaS,0
2.478,3.1634,20.4931,6.6679,-0.3426,-0.0928,SaaS,0
3.6291,4.8801,49.1317,8.8581,1.1125,1.694,Retail,1
1.6562,1.553,6.0727,7.7972,2.4328,6.5383,Logistics,0
1.0221,2.3048,12.0339,6.2324,2.4562,5.3825,Logistics,0
1.8818,3.37,2.7205,12.3813,3.543,1.3464,Construction,0
0.3838,2.7075,-7.1979,8.9569,0.0097,7.0681,Construction,0
3.3179,4.2171,-9.9785,11.6223,3.3924,-1.2517,SaaS,1
3.3401,3.8087,46.1555,11.3682,1.0813,-1.5025,SaaS,0
2.4344,0.2915,49.0767,1.2478,2.6912,-0.7253,Construction,0
1.5418,4.9921,-16.8563,9.0528,1.19,-0.8355,Construction,0
3.2392,3.762,-9.4758,1.394,4.6403,-1.1217,Logistics,1
2.3078,4.3195,9.6467,7.9164,-0.7449,4.6134,SaaS,1
3.3385,3.256,-6.9567,9.5164,2.725,4.0084,Construction,0
2.5995,4.2814,5.4716,14.953,2.0357,4.4761,Construction,0
3.1807,0.5619,-10.9633,-1.4808,-0.7909,4.8837,Retail,0
2.4745,1.7387,11.9558,-0.4489,-1.538,5.5688,Construction,0
1.7737,4.3821,-0.9814,-0.6905,3.594,0.0718,Construction,1
3.8402,1.0083,4.6334,4.7721,-0.8978,4.223,Logistics,0
2.2562,0.3912,-13.3981,11.967,-0.6945,3.8005,Construction,0
2.4993,3.9406,9.969,12.349,4.849,7.4366,SaaS,0
1.0379,4.1774,48.828,10.5287,3.0208,0.3237,Retail,0
2.5775,0.8133,3.0183,13.2469,-0.2466,-1.4128,Logistics,1
2.3721,4.2717,41.35,3.4886,2.1366,4.535,SaaS,0
0.9024,3.4338,39.0239,-0.5014,1.7388,5.4017,Retail,0
0.4264,2.6004,46.6441,-1.0114,3.9113,0.832,Retail,0
2.4966,4.1513,35.3077,12.4863,3.1052,3.7085,Construction,0
3.102,2.0962,26.1718,10.4174,3.822,-1.4046,Retail,0
2.1889,0.97,39.9609,9.8765,-0.5195,7.6004,Retail,0
1.0617,1.4243,-14.7049,3.7745,2.4815,-0.9008,Construction,1
2.7328,2.5258,12.3981,4.4584,-1.7183,-1.3243,Logistics,0
0.5044,2.6567,49.2479,14.2879,-1.5174,-1.5589,Construction,1
1.879,4.0279,33.872,-0.9153,2.9947,2.2727,Logistics,0
0.8208,3.9568,47.3453,11.1534,-1.8291,-1.0284,Retail,1
0.9009,2.9068,34.5744,3.2638,2.0584,5.4465,SaaS,0
0.9687,3.9039,41.2417,-1.3361,3.8828,6.9887,Logistics,0
1.6695,0.9589,29.4571,10.6237,0.6596,0.6022,Logistics,0
0.3944,0.2503,33.2351,3.6255,-1.6861,4.2877,Logistics,0
1.7116,4.3682,16.6225,10.2765,2.9969,-1.5766,Logistics,0
2.1445,0.3778,44.6966,10.0301,4.5078,1.8656,Retail,1
2.0365,1.2334,37.7527,7.0914,3.0202,0.9294,SaaS,0
1.6546,3.4766,39.0719,11.2153,2.0491,0.2862,Logistics,0
3.3888,2.0472,27.1106,7.8777,-0.3898,4.4472,SaaS,0
0.7522,4.3816,1.3206,2.8728,-1.8924,-0.6977,Retail,1
2.1216,1.4899,-17.5059,10.48,2.8627,6.6071,Logistics,0
0.4358,0.0594,45.4959,8.0154,-0.3828,4.6484,SaaS,0
0.4704,1.5033,21.0284,-1.7836,4.0071,5.1074,Logistics,0
2.3807,2.8904,0.87,13.328,1.2645,7.3534,Logistics,0
2.3509,1.8797,-9.5605,7.2759,1.7144,7.4237,Retail,0
3.5365,2.6744,38.0666,12.7667,3.2776,3.5165,Logistics,0
2.3199,4.383,38.5564,13.0065,3.456,2.9538,SaaS,0
3.8472,4.5624,37.0156,5.5644,2.4986,1.3538,SaaS,1
0.385,1.3299,25.1558,6.6302,4.569,5.1557,Retail,0
0.5724,2.3107,5.6211,5.0678,4.8761,3.3821,Construction,1
0.3675,2.7457,1.2849,5.6404,4.6282,7.3288,Construction,0
0.9041,4.7456,-19.4012,13.2175,3.7693,0.3863,Retail,0
2.2568,4.9931,38.3525,11.3984,2.9394,1.1025,Retail,1
2.6532,1.177,-13.8797,0.1509,2.6433,1.1609,Construction,0
0.3732,3.6349,24.1528,8.3752,-1.2737,6.06,Construction,0
3.7947,1.8902,15.2852,14.9304,-0.0996,-1.0096,SaaS,1
3.4002,0.0405,16.8683,8.1244,-1.9602,2.5565,SaaS,0
1.3271,0.0463,44.8699,11.3598,-1.0381,2.2758,SaaS,0
0.4933,2.3028,-17.7869,11.074,1.0746,-1.2686,Construction,0
0.8456,2.4417,34.1375,3.9554,-0.9742,2.108,Retail,0
0.6824,0.1128,-16.3563,4.3214,4.3116,3.1338,Logistics,0
0.6685,3.4346,-17.3292,10.3093,3.6399,-1.349,SaaS,1
2.1705,1.47,10.0872,6.4997,-1.4987,3.0986,Logistics,1
1.1342,2.7995,-15.5847,7.6997,-0.2576,7.5924,Retail,0
1.5609,1.5046,35.2401,10.1194,3.7335,7.7891,Construction,0
3.9601,0.8357,17.0694,11.2188,3.6213,3.3168,SaaS,0
2.8004,2.0359,-17.9673,2.6158,4.6182,3.151,Construction,1
3.8061,1.1614,-17.165,0.4955,4.9828,0.8551,Retail,1
0.7417,2.674,22.8868,2.9605,4.8339,7.9712,SaaS,0
1.6521,0.9941,36.4278,6.6282,0.871,0.7423,Retail,1
2.308,2.542,10.646,3.8164,-0.2477,2.529,Retail,0
0.4917,0.7869,18.8206,7.6622,3.3089,-1.9707,SaaS,1
0.2159,3.3549,35.9881,-1.0911,0.0949,1.4923,Logistics,1
2.7477,3.7697,22.7354,6.6658,3.6448,-1.2856,SaaS,0
2.6389,0.552,-4.2668,4.2557,1.7377,5.4382,Construction,0
1.761,2.339,22.9136,7.0893,3.5575,3.6101,Logistics,0
2.0606,0.3544,23.9796,5.1831,-0.0688,3.7217,SaaS,0
1.7787,2.9909,31.3875,2.8318,1.5562,0.8651,SaaS,0
0.2912,1.322,23.4612,13.3698,1.9482,6.149,SaaS,0
1.4744,2.6381,47.8469,1.141,4.6018,-1.9673,SaaS,0
